location_id,trip_id,start_time,description,address
6938,15839,2025-11-12 12:00:00,City walk,"65511 Isaac Prairie, Lake Isaactown, LA 73370"
3644,31539,2026-03-29 11:00:00,Boat ride,"2860 Baker Village, West Jesse, MD 57280"
5177,14362,2027-01-16 09:30:00,City walk,"1813 Kelly Springs Apt. 661, East Nancy, WA 02957"
3682,38081,2026-12-20 12:15:00,Cooking class,"380 Torres Lake, Atkinsonmouth, VA 25148"
9351,27533,2027-04-21 09:15:00,Концерт под открытым небом,"7883 Harrison Squares Apt. 442, Julietown, KS 43268"
2694,27918,2026-10-06 16:45:00,Мастер-класс по кулинарии,"57416 Sabrina Shores Suite 411, Hughesborough, OH 26278"
8325,23122,2026-08-09 10:45:00,Посещение рынка,"22201 Martinez Port Suite 916, Ruizchester, UT 52317"
2591,3743,2025-01-15 09:45:00,Посещение музея,"078 Jason Club Suite 757, Smithfort, NJ 38859"
5849,7154,2025-05-25 08:30:00,Museum visit,"02009 Gavin Mountains, Matthewborough, PW 61044"
4093,6945,2027-04-23 22:45:00,Концерт под открытым небом,"743 Ernest Crescent Suite 873, Garcialand, ME 36364"
6675,43247,2026-03-09 10:00:00,Local market visit,"113 Calvin Passage, Emilyshire, NM 10991"
4244,45310,2027-05-24 21:15:00,Пешая прогулка,"1272 Kristen Light Suite 051, Delgadoport, KY 82306"
5636,46675,2025-02-11 02:15:00,Дегустация местной кухни,"Unit 1692 Box 0298, DPO AE 10758"
7942,48496,2026-08-15 19:00:00,Пешая прогулка,"4170 Cisneros Landing Apt. 397, Lake James, FL 26139"
9586,5331,2025-02-10 04:00:00,Sunset photography,"2741 Billy Knolls Suite 978, New Austin, VT 73984"
9036,41584,2025-01-11 03:45:00,Local market visit,"930 Amber Expressway Suite 912, Hillland, AR 28777"
2205,537,2027-03-20 13:30:00,Посещение рынка,"USNS Murphy, FPO AE 06536"
1690,48325,2027-03-28 19:15:00,Boat ride,"2494 Bryan Estates, South Jacqueline, OH 35853"
5653,48834,2026-09-20 07:45:00,Museum visit,"PSC 9197, Box 3202, APO AP 06590"
4178,49841,2027-06-26 23:00:00,Пешая прогулка,"00254 Snyder Ridges Apt. 322, South Scott, MS 23556"
19,528,2027-11-13 17:15:00,City walk,"20705 Vasquez Tunnel Suite 074, Thomasland, ID 86343"
4971,30969,2027-11-01 08:30:00,Горный поход,"08196 Peters Mission, West Vanessa, TN 90916"
596,49305,2027-05-11 17:30:00,Local market visit,"60742 Christina Causeway Suite 571, Mcclainfurt, DC 22488"
4223,3622,2026-11-11 01:15:00,Обзорная экскурсия,"02847 Bryant Ways Apt. 477, Port Reneeland, KS 12790"
7068,13000,2027-10-08 00:45:00,City walk,"351 Phyllis Heights Suite 129, Lake Traci, RI 73117"
2651,20421,2026-10-19 00:00:00,Local market visit,"8400 Mason Port, North Nicholasborough, AL 02911"
1077,36564,2027-01-22 01:45:00,Посещение музея,"484 Warren Lodge Suite 441, Riosland, WI 32607"
97,20886,2026-04-16 21:00:00,Cooking class,"92715 Baker Manors Apt. 174, Mitchellhaven, DE 80422"
8248,8309,2025-02-11 01:15:00,Local market visit,"461 Carney Isle Apt. 603, Sandratown, AS 86110"
2491,6021,2027-06-17 02:00:00,Горный поход,"059 Dalton Viaduct Suite 350, East Jason, MH 83904"
3927,48857,2027-04-05 02:30:00,Open air concert,"6554 King Extensions, Cisnerosland, GA 99025"
9311,22152,2026-09-13 14:00:00,Пешая прогулка,"035 Ashley Ports Apt. 415, South Jeffery, TN 15385"
1619,19623,2027-07-17 12:30:00,Sunset photography,"4636 Eric Ford, North Albertland, CT 46477"
3903,8517,2026-11-14 19:15:00,Museum visit,"0040 Kimberly Road Suite 904, South Andrew, WA 13580"
4092,39012,2027-05-03 23:45:00,Local market visit,"7453 Ballard Springs Apt. 886, New Loribury, NY 26202"
5035,30862,2025-07-01 16:30:00,City walk,"063 Paul Vista Suite 546, South Jacquelinemouth, MT 90069"
2373,31586,2026-03-16 09:00:00,Boat ride,"70314 Joseph Road Apt. 748, Lake Laurenburgh, MO 31479"
4236,42076,2026-10-01 17:30:00,Мастер-класс по кулинарии,"PSC 0732, Box 6103, APO AA 91481"
982,22382,2026-02-06 09:45:00,Катание на лодке,"4381 Jackson Mount Apt. 380, Harveyhaven, UT 08189"
2619,27740,2026-11-09 05:15:00,Мастер-класс по кулинарии,"6127 Miller View, North Jeremyfort, OH 36816"
33,9443,2027-01-11 14:00:00,Посещение рынка,"8015 Harding Circle Apt. 132, New Barbaramouth, AZ 18465"
8261,41017,2027-11-06 02:30:00,Дегустация местной кухни,"PSC 0344, Box 9292, APO AE 42279"
7436,34101,2026-08-24 13:45:00,Фотосессия на закате,"USS Pugh, FPO AA 22508"
7240,36855,2026-06-04 17:00:00,Museum visit,"97525 Ramsey Greens Suite 976, East William, ND 02255"
1972,18857,2027-08-01 03:45:00,Open air concert,"1015 Johnson Tunnel Apt. 334, Andrewsfurt, MP 87120"
9006,41860,2025-10-26 04:00:00,Mountain hike,"97185 Brown Forest Apt. 443, Brianland, MP 68533"
2852,8989,2026-06-06 23:00:00,Концерт под открытым небом,"72819 Schneider Ports Apt. 275, Lake Jillbury, MS 87326"
7017,7876,2025-07-16 09:45:00,Open air concert,"7432 Turner Canyon Suite 527, Port Michaelshire, MD 40613"
6035,17290,2027-01-30 14:45:00,Sunset photography,"465 Timothy Courts, Port Kelliemouth, DE 08468"
6992,2045,2025-07-17 07:15:00,Sightseeing tour,"19395 Marco Avenue, Rushport, MA 56879"
2282,33451,2027-06-21 23:15:00,Посещение рынка,"Unit 6324 Box 2107, DPO AP 53491"
917,30529,2027-11-30 05:00:00,Концерт под открытым небом,"1591 Hopkins Locks Apt. 093, New Alison, AK 34395"
4271,37734,2026-11-03 15:45:00,Мастер-класс по кулинарии,"3617 Harrison Curve, West Rogershire, PA 66081"
7747,48972,2026-03-17 13:00:00,Cooking class,"03991 Huang Plains Suite 472, New Brian, AZ 69624"
9938,4620,2026-09-23 13:45:00,Концерт под открытым небом,"9263 Lopez Lake Suite 866, Smithland, MS 37710"
7695,32000,2025-09-07 10:15:00,Mountain hike,"565 Morris Brooks, Ericahaven, MI 90845"
8749,13215,2026-03-01 13:45:00,Обзорная экскурсия,"75013 Leslie View, Robertstad, NY 95679"
6674,24717,2025-08-09 20:00:00,Mountain hike,"USCGC Harris, FPO AP 85520"
2823,48280,2025-07-19 08:30:00,Катание на лодке,"144 Bailey Circles, Jonesview, IL 16579"
3102,1499,2026-07-18 19:15:00,Мастер-класс по кулинарии,"751 Black Divide Apt. 831, South Dakota, OR 07147"
1665,7712,2025-05-20 11:30:00,Посещение музея,"18842 Gonzalez Ridge Apt. 865, Port Richard, MI 60482"
6887,3344,2027-04-16 17:00:00,Cooking class,"5626 Richard Mountains, Kyleton, GA 42060"
7062,1888,2026-04-25 20:15:00,City walk,"653 James Ville Suite 075, Port Brianside, NH 85742"
8062,11128,2026-05-22 15:00:00,Open air concert,"9533 Parker Centers, Grayberg, DC 16905"
9142,37779,2025-12-06 11:00:00,Sightseeing tour,"061 Arnold Circles Suite 203, Marioburgh, RI 68739"
9064,22970,2025-12-18 18:30:00,Обзорная экскурсия,"61989 Shannon Walk, Karenport, AZ 69329"
274,20388,2025-04-05 23:30:00,City walk,"44357 Dickson Skyway, Lake Nancy, MA 97245"
6191,16973,2026-02-28 09:45:00,Мастер-класс по кулинарии,"9109 Parks Hills, Ericborough, GA 47724"
3996,3899,2027-05-16 12:45:00,Катание на лодке,"82475 Peterson Forest, Stevenside, IN 62722"
1862,34796,2026-11-14 03:30:00,Обзорная экскурсия,"14864 Taylor Dam, Abigailburgh, AR 47646"
4029,43030,2027-08-08 01:15:00,Boat ride,"5163 Erin Club Apt. 405, North Amy, MD 05463"
9993,8740,2027-10-09 20:45:00,Концерт под открытым небом,"3409 Reid Shoals Apt. 598, Christopherberg, MA 62136"
6321,6664,2026-10-15 19:45:00,Обзорная экскурсия,"9136 Jennifer Landing Suite 275, Dianaview, AL 90586"
5805,13903,2027-09-29 07:15:00,Катание на лодке,"3829 Saunders Rapid Suite 206, South Ronald, NC 29602"
683,4776,2027-05-05 10:00:00,Sunset photography,"38862 Johns Springs Apt. 435, Matthewsview, CO 91622"
6522,48491,2026-10-01 15:30:00,Sunset photography,"87711 Christopher Ferry Apt. 063, North Samuel, DC 92519"
9259,33654,2026-06-27 00:00:00,Фотосессия на закате,"8798 Deanna Centers, South Thomas, KS 92922"
2673,29478,2026-02-22 19:30:00,Посещение рынка,"315 Jones Forge, New Anthonytown, SD 42898"
4480,2805,2025-03-26 11:15:00,Мастер-класс по кулинарии,"14085 Jessica Overpass Suite 579, Kathleenside, NC 47576"
3603,42573,2027-02-04 03:30:00,Горный поход,"490 Parks Ville Apt. 416, Conradville, CA 97131"
4088,7937,2027-11-09 20:15:00,Посещение музея,"877 Eric Lane Suite 644, Bakerview, PW 91132"
1532,40546,2027-11-13 18:15:00,Boat ride,"58775 Frank Street, Andersonside, GA 97490"
1312,6809,2027-02-04 15:15:00,Mountain hike,"96417 Elizabeth Meadow Apt. 845, Anthonybury, PR 09723"
6144,1771,2027-09-06 08:45:00,Катание на лодке,"99781 Anna Brook, Hughesport, VI 16851"
5786,13829,2025-06-03 17:00:00,Обзорная экскурсия,"2701 Carolyn Way Suite 180, Lake Christian, WY 22343"
8351,26854,2027-03-14 00:30:00,Mountain hike,"889 David Knolls Suite 447, Millerland, CT 65001"
8961,10791,2025-10-26 03:30:00,Local market visit,"USCGC Rhodes, FPO AE 73799"
7802,49875,2025-11-26 03:15:00,Катание на лодке,"2433 Miranda Fords Apt. 648, South Tammy, MA 62628"
6144,32823,2027-03-07 04:45:00,Пешая прогулка,"40418 Valenzuela Hills Apt. 720, Fosterton, DE 26833"
5512,34241,2026-06-13 00:30:00,Катание на лодке,"989 Garcia Landing, South Justinport, FL 61945"
7080,16527,2027-10-09 05:30:00,Museum visit,"39951 Anderson Spurs Apt. 178, East Kevinville, WI 06708"
4120,669,2027-12-06 15:30:00,Open air concert,"3196 Ashley Field, Caitlinburgh, MS 87773"
9647,10623,2025-09-10 17:45:00,Boat ride,"044 Martha Plains Suite 507, Wilsonland, FM 08530"
3296,21230,2026-07-03 04:15:00,Катание на лодке,"7135 Mark Plain Apt. 598, East Bradleyfurt, AR 02799"
7135,16477,2027-05-13 18:30:00,Food tasting,"PSC 5722, Box 3609, APO AP 20897"
959,17789,2027-02-25 03:30:00,Концерт под открытым небом,"66981 Wagner Estate, North Laura, NM 42892"
9019,35924,2026-01-22 07:15:00,City walk,"271 Kristy Track, North Johnport, MH 62080"
9640,47195,2025-09-30 03:30:00,Концерт под открытым небом,"882 Parsons Falls Apt. 776, Jessicaburgh, WA 60506"
2929,5879,2027-03-26 05:00:00,Local market visit,"785 Williams Flat Apt. 261, Ramirezchester, NY 68569"
5917,6549,2025-03-14 10:15:00,Мастер-класс по кулинарии,"3776 Cohen Shoals Apt. 679, West Aprilfurt, HI 37555"
6777,41587,2025-04-24 07:00:00,Sunset photography,"69028 Scott Island, West Michellebury, HI 29797"
2021,11281,2026-08-11 14:15:00,Обзорная экскурсия,"08354 Troy Street Apt. 645, North Bettystad, ND 60222"
9547,16445,2027-04-27 09:15:00,Посещение музея,"709 Jack Union, Sharontown, TN 20369"
4730,27188,2026-11-03 08:45:00,Концерт под открытым небом,"82055 Sara Underpass, Dixonfurt, PA 74124"
1734,44602,2027-01-31 07:00:00,Пешая прогулка,"2594 Harmon Islands, South Claudiahaven, NH 37454"
1104,30336,2027-07-04 19:00:00,Горный поход,"2927 Jonathan Forge, Barreraborough, MI 60771"
8999,29728,2026-08-23 02:30:00,Mountain hike,"403 Gregory Lock Suite 732, North Brandon, IA 55830"
7411,40801,2027-05-07 14:45:00,Пешая прогулка,"84137 Johnson Fords, Brittneymouth, OR 66297"
102,23786,2025-04-10 02:30:00,Посещение рынка,"87191 Kemp Junctions, Kimside, TX 57682"
5423,22233,2025-02-08 19:45:00,Посещение музея,"865 Phillip Wells Suite 244, Tylerstad, NM 58253"
6871,47454,2025-08-13 00:15:00,Дегустация местной кухни,"PSC 7694, Box 2982, APO AP 02405"
4534,31080,2026-07-30 23:45:00,Фотосессия на закате,"16733 Kaiser Trail Apt. 078, New Julie, WI 91429"
243,34767,2025-12-25 13:45:00,Sunset photography,"9209 Stevens Shore Apt. 840, East Brianstad, ID 79146"
3797,16237,2026-02-06 07:15:00,Фотосессия на закате,"957 Michael Spurs, Meganview, NE 10416"
5362,28954,2025-07-26 07:45:00,Cooking class,"63948 Crystal Forge Suite 303, Port Theresamouth, MO 60068"
1229,21146,2026-06-25 04:00:00,Мастер-класс по кулинарии,"9481 Stacy Mountains Apt. 725, Gregoryton, NC 26842"
6041,2242,2027-02-15 14:00:00,Boat ride,"1069 Lawrence Skyway Suite 801, Ericside, GU 72832"
117,20364,2027-09-28 16:00:00,Open air concert,"173 Matthew Rapid, Carrieborough, PR 63094"
7381,813,2027-05-03 17:15:00,Посещение музея,"98747 Douglas Ford Suite 448, New Vincentmouth, ND 83295"
1479,20067,2026-06-30 22:00:00,Дегустация местной кухни,"022 Brown Lodge Suite 447, Jamesmouth, OH 96296"
8587,30278,2026-06-10 14:00:00,Cooking class,"521 Schultz Mount Apt. 403, Aimeeton, PR 91730"
8636,13047,2025-06-04 19:30:00,Фотосессия на закате,"Unit 2393 Box 9932, DPO AE 99824"
9509,12476,2026-01-24 03:30:00,Мастер-класс по кулинарии,"Unit 0738 Box 9258, DPO AP 74019"
2717,19635,2027-09-25 05:00:00,Museum visit,"079 Melissa Canyon Suite 182, West Johnton, FM 83017"
400,25885,2026-09-19 07:00:00,Boat ride,"Unit 3350 Box 8209, DPO AA 26956"
6605,14335,2027-02-23 18:30:00,Посещение музея,"976 Marissa Shores Suite 452, South Leslieport, VT 72320"
1359,36681,2025-11-14 05:30:00,Sightseeing tour,"2000 Xavier Lodge, South Jade, MS 73776"
8149,12028,2027-02-18 02:45:00,Boat ride,"071 Foster Spring Apt. 711, Morrisland, DC 92577"
1802,31066,2027-04-28 14:15:00,Sunset photography,"6133 Catherine Port, Lake Micheleview, PA 96155"
5805,12925,2025-07-19 00:30:00,Cooking class,"570 Frank Drives Apt. 948, New Robert, FL 02628"
5251,28284,2025-12-27 02:15:00,Дегустация местной кухни,"7511 Megan Court Apt. 239, Shannonberg, IL 00690"
1940,18920,2025-02-20 12:15:00,Концерт под открытым небом,"4407 Paul Islands, Kellerborough, OR 36072"
6969,20975,2026-08-01 14:45:00,Обзорная экскурсия,"053 Douglas Port, Lake Madison, MO 09688"
3591,29496,2025-11-20 06:00:00,Sunset photography,"690 Scott Ports, Jessicafort, NV 50781"
901,49481,2025-01-01 06:15:00,City walk,"071 Martinez Village Suite 854, South Jessica, NC 83711"
5736,9738,2025-05-01 18:15:00,Local market visit,"20384 Wright Drive Apt. 244, Newmanshire, NY 81337"
9650,34049,2026-10-17 21:30:00,Обзорная экскурсия,"9684 Li Viaduct Suite 895, Myersberg, ID 21014"
2326,4266,2027-01-24 07:45:00,Sunset photography,"7362 Collin Crossroad, East Johnstad, NV 72275"
5554,30477,2025-07-13 13:45:00,Концерт под открытым небом,"102 Patrick Port Suite 342, North George, NE 86144"
834,3932,2027-09-25 10:45:00,Mountain hike,"56365 Snyder Stream Suite 425, West Barbaraland, NV 56899"
9166,30120,2025-01-10 12:15:00,Обзорная экскурсия,"6883 Simmons Springs, Joburgh, PA 19169"
9088,20610,2026-08-24 17:15:00,Museum visit,"1001 Earl Cove, South Carla, OK 89123"
7158,26410,2027-11-06 22:30:00,Food tasting,"9195 Montgomery Center, Schmidtborough, NJ 20486"
7996,25789,2027-02-20 12:15:00,Food tasting,"01373 Jones Street Apt. 980, Walterborough, TX 10480"
8646,23557,2027-10-20 02:15:00,Open air concert,"91435 Torres View, Andrewfurt, MP 75088"
1348,4106,2025-11-23 20:45:00,Мастер-класс по кулинарии,"USNV Gonzalez, FPO AP 93451"
2185,31316,2025-06-23 09:30:00,Горный поход,"8945 Williams Valley Suite 960, South Angelaborough, ME 83422"
595,2452,2026-09-01 22:45:00,Горный поход,"5460 Harris Bypass Suite 647, Jeffreymouth, AZ 36457"
8945,1139,2027-02-24 12:30:00,Пешая прогулка,"1537 Johnson Orchard, Roseland, WA 15067"
4210,27083,2025-07-17 11:15:00,Посещение рынка,"289 Hartman Crossroad Apt. 273, Josephshire, AL 94418"
7388,33970,2027-03-03 09:00:00,Cooking class,"03248 Marvin Estate Apt. 556, Lake Jessicaburgh, OH 40634"
985,47628,2026-08-23 13:30:00,Cooking class,"7601 Cynthia Corners Apt. 250, Richardsonhaven, OR 48541"
5465,22901,2026-12-30 19:30:00,Food tasting,"756 Knox Oval Suite 562, Port Larryland, IN 83007"
3004,45598,2025-06-17 00:45:00,Sightseeing tour,"Unit 5134 Box 0761, DPO AA 42924"
2660,42691,2025-02-26 17:00:00,Пешая прогулка,"680 Foster Valley, Rochabury, VA 93816"
6524,39104,2025-12-02 15:45:00,Посещение музея,"690 Davidson Haven Apt. 906, Port Teresabury, ND 20276"
1415,37403,2025-05-27 00:00:00,Посещение рынка,"64367 Cowan Throughway, Jonathanhaven, NH 20634"
6988,161,2027-10-12 22:00:00,Фотосессия на закате,"92397 Anthony Inlet, Merrittland, LA 72196"
3915,23206,2025-03-25 01:30:00,Local market visit,"5649 Morgan Coves Suite 351, Waterstown, OH 04482"
4813,39544,2025-04-27 18:00:00,Фотосессия на закате,"546 Greene Mountain Suite 060, East Mitchellton, SC 85005"
2366,7533,2027-01-11 02:45:00,Sunset photography,"7449 Klein Shores, West Peterchester, AK 63710"
6259,6314,2027-12-29 05:00:00,Обзорная экскурсия,"689 Armstrong Forest Suite 002, Lake Carrieside, NJ 58428"
2242,4175,2027-06-12 13:15:00,Open air concert,"311 Cheryl Ramp, South Shellyfurt, FM 38299"
823,41625,2025-11-17 19:00:00,Посещение рынка,"081 Campbell Extensions, Lisaport, SC 90043"
4209,14608,2026-03-09 11:00:00,Обзорная экскурсия,"0278 Janet Vista, New Daniel, OK 77612"
2863,12249,2026-05-02 17:45:00,Mountain hike,"08276 Santiago Forest Suite 042, North Alicia, UT 29569"
515,14501,2026-07-11 09:00:00,Museum visit,"6740 Alexis Port, South Luischester, MI 91129"
8501,23569,2027-06-28 03:15:00,Мастер-класс по кулинарии,"0597 Vaughan Pines Suite 741, South Matthewstad, ID 71860"
7481,22548,2026-01-30 06:00:00,Обзорная экскурсия,"130 Cook Freeway Apt. 150, Nelsonmouth, UT 23469"
804,48316,2027-09-25 02:15:00,Sightseeing tour,"23867 Rice River Suite 321, North Aliciastad, IL 66160"
9041,2791,2027-12-23 22:00:00,Sightseeing tour,"21977 Stacy Fords Apt. 399, Jeremyport, MT 93585"
1748,46832,2026-05-25 16:00:00,Open air concert,"59357 Murphy Oval, Lake Chelseaton, AS 83870"
3772,16833,2026-05-04 10:00:00,Sunset photography,"98613 Karen Corners, East Bethany, OH 42590"
984,35872,2027-10-08 10:30:00,Open air concert,"9982 Meghan Plaza, West Julie, RI 05687"
3812,6395,2025-12-21 15:30:00,Museum visit,"941 Gomez Plains, New Johnnymouth, SD 88946"
3717,14595,2026-11-23 00:00:00,Local market visit,"8887 Marquez Court, South Shannonville, SC 77254"
8148,47545,2026-10-19 19:30:00,Фотосессия на закате,"5419 Stephen Mill Apt. 110, South Samuelburgh, ID 72471"
4515,2916,2026-03-04 22:00:00,Museum visit,"44262 Brian Brooks Apt. 649, Lake Samanthaland, OH 75440"
4314,33831,2025-12-21 00:30:00,Пешая прогулка,"81864 Schwartz Run Apt. 583, Murphytown, CA 21375"
875,39077,2025-04-02 15:00:00,Open air concert,"4207 Griffin Villages Suite 845, Collinshaven, OK 75052"
3394,13856,2027-08-15 19:00:00,Пешая прогулка,"2244 Chavez Fort Suite 488, Stanleymouth, CO 59213"
9714,37883,2027-04-10 12:30:00,Boat ride,"62110 Moore Fields Suite 235, Leeshire, MP 26920"
3236,48167,2026-10-18 09:45:00,Концерт под открытым небом,"Unit 8324 Box 2987, DPO AA 92549"
3001,4070,2027-02-26 21:15:00,Концерт под открытым небом,"1963 Richard Station, Rodriguezside, MA 44199"
9169,42545,2025-11-22 04:00:00,Cooking class,"40273 Becky Village, Cherylport, AK 29790"
4298,44094,2025-02-24 01:30:00,Mountain hike,"5844 Perez Street Suite 208, Kaitlynfurt, AR 25664"
6142,27377,2025-09-13 22:45:00,Посещение музея,"60588 David Glen Apt. 988, Lake Lindaland, AR 52103"
3714,14132,2026-05-11 06:30:00,Local market visit,"779 Tammie Haven, Hunterside, MN 74916"
849,38610,2027-11-16 10:30:00,Посещение рынка,"PSC 3321, Box 0471, APO AE 24529"
1563,13132,2027-07-24 10:00:00,Катание на лодке,"324 Graham Terrace, North Kathleen, ME 51136"
9854,22564,2025-09-21 18:30:00,Мастер-класс по кулинарии,"USNV Campbell, FPO AP 85318"
8670,18151,2026-05-30 16:15:00,Food tasting,"16105 Jennifer Freeway, Nelsonmouth, IN 28552"
2803,47693,2025-03-18 13:30:00,Cooking class,"83759 Shelton Plains Apt. 399, Deborahland, TX 39375"
4686,21580,2025-08-17 02:00:00,Пешая прогулка,"USCGC Turner, FPO AA 22943"
3112,8435,2027-05-03 09:15:00,City walk,"5201 Bell Alley Suite 988, Kathrynmouth, AS 19759"
3631,46686,2026-06-10 00:30:00,Обзорная экскурсия,"95860 Hines Greens, Abigailstad, NH 44146"
9876,29281,2026-08-15 04:30:00,Дегустация местной кухни,"8628 Sarah Mission, Port Meganbury, AR 09315"
3062,36054,2027-04-21 03:45:00,Катание на лодке,"972 Anthony Overpass, Elizabethberg, CA 14729"
4888,28863,2027-10-29 05:45:00,Посещение музея,"USNS Johnson, FPO AA 41725"
1352,28935,2025-12-25 08:00:00,Посещение музея,"84802 David Keys Suite 531, Katherinefurt, PA 34651"
8235,16640,2025-03-03 00:30:00,Концерт под открытым небом,"41998 Nathaniel Greens Apt. 939, North Ericbury, ND 76577"
1893,22265,2025-05-03 13:30:00,Mountain hike,"205 Foley Center Apt. 979, Port Mitchell, UT 42281"
4465,13067,2027-01-01 19:45:00,Open air concert,"PSC 2754, Box 7619, APO AP 67674"
834,37315,2025-07-20 00:15:00,Дегустация местной кухни,"61130 Bailey Station, North Tonyaton, VT 82793"
6832,22200,2026-05-04 06:00:00,Local market visit,"2157 Aaron Corner, North Lonnie, NY 40725"
6174,26093,2027-08-02 06:00:00,Горный поход,"487 Eric Estate Apt. 302, New Charles, NM 21941"
8779,49405,2026-11-11 01:45:00,City walk,"1817 Hall Pike Suite 809, East Barbara, SC 14516"
7177,26496,2026-06-08 20:30:00,Open air concert,"63106 Elizabeth Port, Brianstad, WV 17546"
1643,11471,2026-06-16 03:00:00,Катание на лодке,"605 Dennis Mountains Suite 957, East Lisaberg, WV 34741"
9244,24357,2026-05-24 12:30:00,Горный поход,"5743 Christopher Street, Port Mark, AK 37289"
5973,49622,2025-05-11 21:00:00,Катание на лодке,"31340 Ashley Overpass, Lake Ashleyton, OK 59963"
10002,27752,2027-05-24 15:00:00,Посещение музея,"2073 Laura Summit Suite 824, Allisonfort, OK 75671"
7620,46752,2025-01-28 09:15:00,Boat ride,"853 Gentry Ramp, Brianland, TN 16815"
6401,42299,2025-08-17 03:00:00,Концерт под открытым небом,"6978 Williams Fall, Lake Dawnburgh, IA 44164"
5521,49695,2025-04-17 10:15:00,Горный поход,"105 Knox Circles, West Joshua, KS 08648"
4128,23947,2027-02-14 18:00:00,City walk,"2187 Stevens Junction, North Jesseberg, CT 66312"
4481,41687,2026-04-13 14:15:00,Cooking class,"6939 Christopher Locks Apt. 711, North Anna, WV 54947"
4421,5056,2026-07-17 07:15:00,Фотосессия на закате,"3609 Cheryl Brook Apt. 712, Lake Pamela, AZ 63120"
7088,31467,2025-03-06 09:30:00,Дегустация местной кухни,"630 Tara Groves Apt. 078, Joseberg, RI 37243"
2089,2929,2027-02-08 07:30:00,Пешая прогулка,"6601 Nicholas Street, South Bryan, WY 32270"
681,23065,2025-10-18 10:30:00,Пешая прогулка,"615 Washington Parkway Suite 534, New Mikayla, NH 83168"
8173,11031,2027-11-06 04:00:00,Обзорная экскурсия,"26979 Abbott Courts Suite 579, Port Timothybury, NY 11526"
4728,49717,2025-02-10 19:45:00,Посещение рынка,"6567 Bryant Ridge, Kimville, ND 84676"
8960,6293,2027-02-08 02:00:00,Mountain hike,"180 Tabitha Mews, South Margaretstad, HI 23743"
3315,45819,2025-09-27 07:15:00,Sunset photography,"USNV Vance, FPO AP 14342"
6734,20985,2027-11-01 22:00:00,Посещение музея,"072 Gregory Mill Apt. 233, Williamsbury, MP 25011"
3063,16746,2027-02-25 02:45:00,Sunset photography,"0035 Willis Cliff Suite 538, Port Laurenchester, SC 65483"
908,35852,2026-09-21 10:15:00,Sunset photography,"90268 Smith Forge Apt. 044, East Eric, MT 90546"
3966,8508,2026-10-06 18:15:00,Museum visit,"89521 Smith Station, Jonathanmouth, PR 33961"
5,36449,2026-07-06 00:45:00,Дегустация местной кухни,"47322 Matthew Turnpike Apt. 256, Brownfurt, IL 19944"
1625,33470,2025-02-13 17:15:00,Food tasting,"5461 Camacho Haven, Jamesbury, VA 17512"
3810,48596,2025-09-16 11:15:00,Посещение музея,"92673 Shelby Prairie Suite 767, South Thomastown, MH 29110"
3625,5130,2027-07-18 12:30:00,Museum visit,"931 Rhonda Oval Apt. 785, Angelfort, NJ 85053"
6619,35499,2025-05-18 13:15:00,Local market visit,"82849 Daniels Islands Suite 920, New Michael, MN 90230"
464,23004,2025-02-01 16:45:00,Посещение рынка,"6983 Joshua Keys Suite 720, Ruizview, MT 86942"
722,43776,2026-03-22 19:00:00,Open air concert,"451 Ortega Mountain, Brittanyfort, OH 53185"
7632,30005,2026-04-12 23:30:00,Посещение рынка,"984 Andrews Unions Suite 164, Robertsonfort, WI 07508"
8342,6746,2025-02-02 20:30:00,Local market visit,"2201 John Mission Suite 015, Port Ricardoburgh, AS 59355"
8091,46003,2026-09-22 14:45:00,Фотосессия на закате,"9432 Danny Overpass, Paulton, MT 27016"
8972,28915,2026-07-04 17:15:00,Boat ride,"3923 Natasha Inlet Suite 439, Lake Joanne, WY 39413"
8885,12986,2026-11-25 09:45:00,Cooking class,"463 April Stravenue, West Craighaven, AK 23646"
8048,28518,2026-01-08 12:45:00,Мастер-класс по кулинарии,"USS Williams, FPO AE 06896"
6069,5191,2026-09-25 23:45:00,Фотосессия на закате,"24265 Joseph Land Suite 403, Howellborough, PR 37024"
1211,25645,2026-11-13 00:45:00,Mountain hike,"53975 Myers Street Suite 321, North Sean, CT 63879"
1919,35976,2025-08-21 05:30:00,Open air concert,"58663 Booth Square Suite 183, Lake Erika, ID 98827"
6500,20912,2027-01-08 18:30:00,Open air concert,"0189 Bishop Courts Apt. 211, East Jackchester, CT 96655"
1768,42400,2027-07-07 02:45:00,Посещение рынка,"51403 Natalie Knoll Suite 003, Heatherborough, WI 74312"
3953,118,2025-04-02 15:15:00,Mountain hike,"489 Collins Island Suite 742, North Eric, VT 58123"
1649,21524,2026-09-27 19:45:00,Local market visit,"500 Frost Manor Suite 124, East Vicki, ID 87590"
7396,41721,2025-04-04 06:00:00,Мастер-класс по кулинарии,"791 Alvarez Rue, Donaldview, PA 70794"
4222,9353,2025-11-06 15:45:00,Cooking class,"32214 Sandra Mission Apt. 753, Port Leahberg, ME 54617"
2107,4899,2027-11-29 03:30:00,Концерт под открытым небом,"061 Charles Light, Aguirrefurt, CO 52900"
1073,1774,2027-05-05 08:30:00,Open air concert,"545 Jeremiah Point Suite 080, North Patrick, WA 62184"
2208,31971,2025-11-17 07:30:00,Local market visit,"433 Bowman Prairie Apt. 815, Kellyburgh, SC 84654"
