trip_id,origin,destination,order_index
46381,Стамбул (IST),Афины (ATH),1
26476,Paris,Lyon,2
8782,Москва,Санкт-Петербург,1
225,Chicago,Miami,1
8353,Мадрид (MAD),Барселона,2
40181,Краснодар,Сочи,2
24892,Лондон (LHR),Нью-Йорк (JFK),2
42858,Берлин (BER),Амстердам (AMS),2
17822,Стамбул (IST),Афины (ATH),1
2424,Москва (SVO),Париж (CDG),2
27764,Новосибирск,Горно-Алтайск,2
12835,Мюнхен,Вена,2
7677,Берлин (BER),Амстердам (AMS),2
28359,Мадрид (MAD),Барселона,1
14444,New York,Los Angeles,1
27211,Frankfurt,Hamburg,1
46306,Краснодар,Сочи,1
22632,Москва (SVO),Париж (CDG),1
12647,Chicago,Miami,3
35393,New York,Los Angeles,1
35586,Сингапур (SIN),Бали (DPS),1
19680,Paris,Lyon,1
45458,Лондон (LHR),Нью-Йорк (JFK),1
19922,Москва (SVO),Париж (CDG),1
24952,New York,Los Angeles,3
32386,Лондон (LHR),Нью-Йорк (JFK),1
28969,Москва,Санкт-Петербург,1
29948,Москва,Санкт-Петербург,2
39071,Мадрид (MAD),Барселона,1
21514,Стамбул (IST),Афины (ATH),1
17195,Rome,Milan,1
2885,Новосибирск,Горно-Алтайск,2
41145,Новосибирск,Горно-Алтайск,1
10714,Москва (SVO),Париж (CDG),1
24005,London,Edinburgh,1
10878,Берлин (BER),Амстердам (AMS),1
2582,Rome,Milan,1
22415,Краснодар,Сочи,1
27359,Москва,Санкт-Петербург,1
31743,Мюнхен,Вена,2
5053,Москва (SVO),Париж (CDG),2
9004,Париж (CDG),Рим (FCO),2
2877,Краснодар,Сочи,2
32318,Париж (CDG),Рим (FCO),2
21644,Новосибирск,Горно-Алтайск,2
7687,Новосибирск,Горно-Алтайск,1
40120,Лондон (LHR),Нью-Йорк (JFK),1
20422,Rome,Milan,2
17415,Новосибирск,Горно-Алтайск,2
35647,Paris,Lyon,1
18998,Новосибирск,Горно-Алтайск,1
21547,Токио (HND),Сеул (ICN),1
11756,Мюнхен,Вена,1
43636,London,Edinburgh,1
34832,Мадрид (MAD),Барселона,2
32168,Париж (CDG),Рим (FCO),1
47593,Frankfurt,Hamburg,3
35532,Мадрид (MAD),Барселона,1
19972,Екатеринбург,Казань,1
16887,Москва (SVO),Париж (CDG),2
49543,Новосибирск,Горно-Алтайск,1
9876,Париж (CDG),Рим (FCO),2
3802,Frankfurt,Hamburg,1
9976,New York,Los Angeles,2
7043,Дубай (DXB),Бангкок (BKK),1
23124,Paris,Lyon,1
17906,Екатеринбург,Казань,2
10178,Токио (HND),Сеул (ICN),3
40286,Rome,Milan,1
35829,Москва (SVO),Париж (CDG),1
31321,Сингапур (SIN),Бали (DPS),4
12009,Лондон (LHR),Нью-Йорк (JFK),1
10267,Сингапур (SIN),Бали (DPS),2
47554,Paris,Lyon,1
36521,Лондон (LHR),Нью-Йорк (JFK),2
16833,Париж (CDG),Рим (FCO),1
23089,Мадрид (MAD),Барселона,2
27634,Дубай (DXB),Бангкок (BKK),2
13654,Лондон (LHR),Нью-Йорк (JFK),2
43856,Мюнхен,Вена,1
15878,Дубай (DXB),Бангкок (BKK),1
14467,Frankfurt,Hamburg,1
2707,Москва (SVO),Париж (CDG),4
39901,Сингапур (SIN),Бали (DPS),1
31366,Париж (CDG),Рим (FCO),1
15405,Мюнхен,Вена,2
26867,Мюнхен,Вена,2
38704,Мадрид (MAD),Барселона,2
46218,Frankfurt,Hamburg,2
40492,Париж (CDG),Рим (FCO),1
47732,Дубай (DXB),Бангкок (BKK),1
41905,Краснодар,Сочи,2
6908,Токио (HND),Сеул (ICN),2
47564,New York,Los Angeles,1
25589,Лондон (LHR),Нью-Йорк (JFK),1
38833,Rome,Milan,1
13025,Новосибирск,Горно-Алтайск,1
27231,Токио (HND),Сеул (ICN),1
17791,Берлин (BER),Амстердам (AMS),1
43665,New York,Los Angeles,1
49364,Лондон (LHR),Нью-Йорк (JFK),2
48373,Париж (CDG),Рим (FCO),3
15040,Москва (SVO),Париж (CDG),3
39523,Chicago,Miami,2
47938,Дубай (DXB),Бангкок (BKK),1
31494,Новосибирск,Горно-Алтайск,1
49779,Москва (SVO),Париж (CDG),2
12620,Лондон (LHR),Нью-Йорк (JFK),1
36912,Берлин (BER),Амстердам (AMS),1
49468,Новосибирск,Горно-Алтайск,1
25502,Мюнхен,Вена,1
46458,Москва (SVO),Париж (CDG),2
45182,Лондон (LHR),Нью-Йорк (JFK),1
27772,Мюнхен,Вена,1
7914,Сингапур (SIN),Бали (DPS),1
44886,Краснодар,Сочи,2
13373,Токио (HND),Сеул (ICN),1
7949,Краснодар,Сочи,1
35238,Москва,Санкт-Петербург,2
38753,Сингапур (SIN),Бали (DPS),1
775,Лондон (LHR),Нью-Йорк (JFK),1
3066,Краснодар,Сочи,2
29592,Новосибирск,Горно-Алтайск,1
26819,Москва (SVO),Париж (CDG),2
28927,Лондон (LHR),Нью-Йорк (JFK),1
11039,Стамбул (IST),Афины (ATH),2
26021,Мюнхен,Вена,2
4222,Frankfurt,Hamburg,1
5862,Сингапур (SIN),Бали (DPS),2
14121,New York,Los Angeles,1
48036,Мадрид (MAD),Барселона,3
28178,Мадрид (MAD),Барселона,1
32913,New York,Los Angeles,1
18826,Rome,Milan,1
21156,Новосибирск,Горно-Алтайск,1
11663,Мадрид (MAD),Барселона,1
2517,Мюнхен,Вена,1
38392,Frankfurt,Hamburg,2
12728,Стамбул (IST),Афины (ATH),1
44549,Chicago,Miami,2
91,Стамбул (IST),Афины (ATH),2
43020,London,Edinburgh,1
29836,Екатеринбург,Казань,3
37764,New York,Los Angeles,1
30710,Лондон (LHR),Нью-Йорк (JFK),1
46328,Chicago,Miami,1
18553,New York,Los Angeles,2
2781,Мадрид (MAD),Барселона,1
25703,New York,Los Angeles,1
30042,Москва,Санкт-Петербург,2
21780,Берлин (BER),Амстердам (AMS),2
1724,Дубай (DXB),Бангкок (BKK),1
32968,Мюнхен,Вена,2
36098,Париж (CDG),Рим (FCO),1
34933,Краснодар,Сочи,1
35464,Москва,Санкт-Петербург,1
30616,Дубай (DXB),Бангкок (BKK),2
39716,Токио (HND),Сеул (ICN),1
26592,Сингапур (SIN),Бали (DPS),1
6821,Лондон (LHR),Нью-Йорк (JFK),1
47212,Paris,Lyon,1
38625,Мюнхен,Вена,2
15928,Paris,Lyon,1
6355,Берлин (BER),Амстердам (AMS),1
39856,Москва,Санкт-Петербург,1
29758,Стамбул (IST),Афины (ATH),2
7652,Париж (CDG),Рим (FCO),2
24947,Лондон (LHR),Нью-Йорк (JFK),2
6406,Москва (SVO),Париж (CDG),1
19912,Лондон (LHR),Нью-Йорк (JFK),1
48066,Frankfurt,Hamburg,2
27482,London,Edinburgh,3
35263,Мюнхен,Вена,1
6977,Екатеринбург,Казань,2
31968,Frankfurt,Hamburg,1
28910,Rome,Milan,1
6361,Мадрид (MAD),Барселона,3
36250,Сингапур (SIN),Бали (DPS),2
18948,Париж (CDG),Рим (FCO),2
45616,Дубай (DXB),Бангкок (BKK),2
26643,Краснодар,Сочи,2
42457,Frankfurt,Hamburg,1
17254,Токио (HND),Сеул (ICN),1
3917,Токио (HND),Сеул (ICN),3
21830,Краснодар,Сочи,1
20485,Chicago,Miami,1
31807,New York,Los Angeles,1
32851,Дубай (DXB),Бангкок (BKK),2
18911,Москва,Санкт-Петербург,1
20913,Токио (HND),Сеул (ICN),2
29811,Берлин (BER),Амстердам (AMS),2
12822,London,Edinburgh,1
25818,New York,Los Angeles,1
11760,Москва,Санкт-Петербург,2
29350,Токио (HND),Сеул (ICN),1
17516,London,Edinburgh,1
15489,Frankfurt,Hamburg,1
19053,Стамбул (IST),Афины (ATH),2
17539,Chicago,Miami,2
6688,Мюнхен,Вена,2
48666,London,Edinburgh,2
21581,London,Edinburgh,3
10044,London,Edinburgh,1
18958,Rome,Milan,1
2172,Москва (SVO),Париж (CDG),1
23660,Москва,Санкт-Петербург,1
27807,Краснодар,Сочи,2
31526,Дубай (DXB),Бангкок (BKK),1
12524,Стамбул (IST),Афины (ATH),2
8760,Frankfurt,Hamburg,1
25077,Новосибирск,Горно-Алтайск,2
40704,Frankfurt,Hamburg,1
27635,Chicago,Miami,3
260,Сингапур (SIN),Бали (DPS),1
16350,London,Edinburgh,1
34396,Краснодар,Сочи,1
2964,Париж (CDG),Рим (FCO),2
3457,Новосибирск,Горно-Алтайск,1
24438,Мадрид (MAD),Барселона,2
28829,London,Edinburgh,1
32239,Лондон (LHR),Нью-Йорк (JFK),1
1864,Rome,Milan,1
36268,Токио (HND),Сеул (ICN),1
35414,Лондон (LHR),Нью-Йорк (JFK),1
39192,Мадрид (MAD),Барселона,1
9896,Стамбул (IST),Афины (ATH),1
14284,Париж (CDG),Рим (FCO),1
10528,Екатеринбург,Казань,2
42565,Краснодар,Сочи,2
47809,Москва (SVO),Париж (CDG),1
47742,Новосибирск,Горно-Алтайск,1
6715,Москва,Санкт-Петербург,1
49566,Токио (HND),Сеул (ICN),1
30592,Стамбул (IST),Афины (ATH),1
30076,Берлин (BER),Амстердам (AMS),1
13601,Frankfurt,Hamburg,2
38426,Paris,Lyon,2
16759,Стамбул (IST),Афины (ATH),2
29701,London,Edinburgh,1
29176,Chicago,Miami,1
24548,Мадрид (MAD),Барселона,2
16316,Токио (HND),Сеул (ICN),2
38669,London,Edinburgh,1
35610,Токио (HND),Сеул (ICN),1
11026,New York,Los Angeles,2
47889,Токио (HND),Сеул (ICN),1
40301,Chicago,Miami,2
27729,New York,Los Angeles,1
9060,Мадрид (MAD),Барселона,1
22571,Frankfurt,Hamburg,1
26495,Paris,Lyon,1
1906,Москва (SVO),Париж (CDG),3
19000,Paris,Lyon,2
30072,Сингапур (SIN),Бали (DPS),2
30120,Frankfurt,Hamburg,1
36174,London,Edinburgh,2
20497,Берлин (BER),Амстердам (AMS),3
44978,Дубай (DXB),Бангкок (BKK),1
30453,Мадрид (MAD),Барселона,1
49124,Берлин (BER),Амстердам (AMS),2
861,Токио (HND),Сеул (ICN),1
10683,New York,Los Angeles,1
26158,Мюнхен,Вена,1
825,Frankfurt,Hamburg,3
17649,Краснодар,Сочи,1
45532,Москва (SVO),Париж (CDG),3
25840,Сингапур (SIN),Бали (DPS),2
564,Дубай (DXB),Бангкок (BKK),1
5294,Москва (SVO),Париж (CDG),3
29294,Краснодар,Сочи,1
14628,Краснодар,Сочи,1
49364,London,Edinburgh,3
3000,Frankfurt,Hamburg,2
10043,Краснодар,Сочи,1
40483,Сингапур (SIN),Бали (DPS),1
5335,Новосибирск,Горно-Алтайск,1
38544,Москва,Санкт-Петербург,1
6114,Москва,Санкт-Петербург,3
43964,Стамбул (IST),Афины (ATH),1
16725,Мадрид (MAD),Барселона,1
17657,Новосибирск,Горно-Алтайск,2
44145,Москва,Санкт-Петербург,1
47841,Мадрид (MAD),Барселона,1
1797,Paris,Lyon,2
40894,Frankfurt,Hamburg,1
4290,New York,Los Angeles,1
43811,Краснодар,Сочи,1
40333,Мюнхен,Вена,3
4690,Chicago,Miami,1
23350,Сингапур (SIN),Бали (DPS),1
37795,Chicago,Miami,1
41644,Краснодар,Сочи,1
22777,Мюнхен,Вена,2
47740,Сингапур (SIN),Бали (DPS),1
9595,Frankfurt,Hamburg,1
20626,Стамбул (IST),Афины (ATH),1
28601,Берлин (BER),Амстердам (AMS),1
5652,Сингапур (SIN),Бали (DPS),2
38148,Краснодар,Сочи,2
31372,Rome,Milan,2
1173,Chicago,Miami,2
29404,Rome,Milan,1
6752,Сингапур (SIN),Бали (DPS),1
49942,Москва,Санкт-Петербург,1
27871,Chicago,Miami,1
34006,Берлин (BER),Амстердам (AMS),1
29086,Мадрид (MAD),Барселона,3
43953,Новосибирск,Горно-Алтайск,1
34449,Стамбул (IST),Афины (ATH),2
40752,London,Edinburgh,2
8793,Токио (HND),Сеул (ICN),3
6329,Токио (HND),Сеул (ICN),1
39428,Москва,Санкт-Петербург,1
31634,Стамбул (IST),Афины (ATH),2
24974,Краснодар,Сочи,1
682,Краснодар,Сочи,2
41230,Париж (CDG),Рим (FCO),1
2107,Мюнхен,Вена,1
35643,New York,Los Angeles,1
9453,Париж (CDG),Рим (FCO),3
30796,Мадрид (MAD),Барселона,1
11590,Frankfurt,Hamburg,2
23141,Берлин (BER),Амстердам (AMS),2
25792,Chicago,Miami,2
40207,Стамбул (IST),Афины (ATH),2
46746,Мюнхен,Вена,1
42456,Екатеринбург,Казань,2
7942,Лондон (LHR),Нью-Йорк (JFK),2
11524,Лондон (LHR),Нью-Йорк (JFK),1
49179,Екатеринбург,Казань,3
33200,Сингапур (SIN),Бали (DPS),1
4910,Frankfurt,Hamburg,1
4457,Frankfurt,Hamburg,1
42802,Москва (SVO),Париж (CDG),1
29534,Москва (SVO),Париж (CDG),1
12644,New York,Los Angeles,1
35729,Paris,Lyon,1
26892,Paris,Lyon,1
34315,Новосибирск,Горно-Алтайск,1
1750,Сингапур (SIN),Бали (DPS),1
26414,Rome,Milan,2
38134,Мюнхен,Вена,1
2651,Дубай (DXB),Бангкок (BKK),2
9723,Екатеринбург,Казань,2
25668,Стамбул (IST),Афины (ATH),1
24696,Париж (CDG),Рим (FCO),1
32923,Rome,Milan,3
36216,Chicago,Miami,1
29210,Новосибирск,Горно-Алтайск,2
16143,Токио (HND),Сеул (ICN),1
334,Дубай (DXB),Бангкок (BKK),2
28990,Дубай (DXB),Бангкок (BKK),1
13384,Frankfurt,Hamburg,3
45933,London,Edinburgh,2
3290,Токио (HND),Сеул (ICN),1
14871,Chicago,Miami,1
32199,Сингапур (SIN),Бали (DPS),2
41080,Лондон (LHR),Нью-Йорк (JFK),2
30608,Мюнхен,Вена,1
33831,Дубай (DXB),Бангкок (BKK),2
21838,Frankfurt,Hamburg,1
36430,Chicago,Miami,1
15246,Дубай (DXB),Бангкок (BKK),2
46416,Екатеринбург,Казань,1
45487,Мюнхен,Вена,1
29524,Токио (HND),Сеул (ICN),2
6003,Токио (HND),Сеул (ICN),1
5315,Екатеринбург,Казань,1
29130,Мадрид (MAD),Барселона,1
39290,New York,Los Angeles,2
48899,Новосибирск,Горно-Алтайск,2
49623,Краснодар,Сочи,1
21648,Москва,Санкт-Петербург,2
23473,Париж (CDG),Рим (FCO),3
45440,Краснодар,Сочи,2
21384,Берлин (BER),Амстердам (AMS),1
5306,Rome,Milan,1
23242,Москва (SVO),Париж (CDG),1
29162,Rome,Milan,2
20516,Paris,Lyon,1
47904,Стамбул (IST),Афины (ATH),2
3889,Дубай (DXB),Бангкок (BKK),1
7930,London,Edinburgh,2
33744,Стамбул (IST),Афины (ATH),3
12164,Екатеринбург,Казань,1
16168,Дубай (DXB),Бангкок (BKK),1
37386,Москва (SVO),Париж (CDG),1
45300,Берлин (BER),Амстердам (AMS),2
4923,Мюнхен,Вена,1
32342,Токио (HND),Сеул (ICN),1
2622,Лондон (LHR),Нью-Йорк (JFK),1
2142,London,Edinburgh,1
43534,Екатеринбург,Казань,3
28067,Москва (SVO),Париж (CDG),2
1976,Новосибирск,Горно-Алтайск,1
4128,London,Edinburgh,1
25428,Краснодар,Сочи,2
40961,Мюнхен,Вена,1
48745,Сингапур (SIN),Бали (DPS),2
24790,Сингапур (SIN),Бали (DPS),1
31873,Токио (HND),Сеул (ICN),1
34798,Москва,Санкт-Петербург,2
14524,Chicago,Miami,1
26242,Берлин (BER),Амстердам (AMS),1
33371,Сингапур (SIN),Бали (DPS),3
5705,Москва,Санкт-Петербург,1
44811,Сингапур (SIN),Бали (DPS),1
27639,Токио (HND),Сеул (ICN),1
18485,New York,Los Angeles,2
4549,Стамбул (IST),Афины (ATH),2
49390,New York,Los Angeles,1
6787,Paris,Lyon,2
12518,Москва,Санкт-Петербург,1
7082,Дубай (DXB),Бангкок (BKK),1
46534,London,Edinburgh,1
8919,Москва,Санкт-Петербург,4
36580,Новосибирск,Горно-Алтайск,1
42418,Москва (SVO),Париж (CDG),1
14454,Стамбул (IST),Афины (ATH),1
40107,Мадрид (MAD),Барселона,1
6440,Rome,Milan,1
9915,Дубай (DXB),Бангкок (BKK),3
1773,Rome,Milan,2
32310,Токио (HND),Сеул (ICN),1
24906,Chicago,Miami,1
29262,Москва (SVO),Париж (CDG),1
216,Берлин (BER),Амстердам (AMS),1
26928,Париж (CDG),Рим (FCO),1
12158,Стамбул (IST),Афины (ATH),1
14950,Лондон (LHR),Нью-Йорк (JFK),1
11121,Екатеринбург,Казань,2
45028,New York,Los Angeles,1
1579,Краснодар,Сочи,3
16133,Париж (CDG),Рим (FCO),2
30837,Берлин (BER),Амстердам (AMS),3
5709,Сингапур (SIN),Бали (DPS),1
41299,New York,Los Angeles,2
39988,Берлин (BER),Амстердам (AMS),1
31318,Москва (SVO),Париж (CDG),1
19948,London,Edinburgh,3
17845,London,Edinburgh,1
11725,Мадрид (MAD),Барселона,1
39611,Сингапур (SIN),Бали (DPS),2
45068,Москва,Санкт-Петербург,2
2035,New York,Los Angeles,1
17220,London,Edinburgh,3
5983,Москва (SVO),Париж (CDG),1
49011,Краснодар,Сочи,1
15924,Москва,Санкт-Петербург,1
37306,Москва (SVO),Париж (CDG),1
48265,Мадрид (MAD),Барселона,2
15726,Стамбул (IST),Афины (ATH),1
13286,Сингапур (SIN),Бали (DPS),1
28987,London,Edinburgh,1
35276,Краснодар,Сочи,2
17988,Сингапур (SIN),Бали (DPS),1
16545,Дубай (DXB),Бангкок (BKK),1
21274,Frankfurt,Hamburg,1
25314,Paris,Lyon,1
20007,Дубай (DXB),Бангкок (BKK),3
23023,Rome,Milan,3
40959,Лондон (LHR),Нью-Йорк (JFK),2
22403,Paris,Lyon,2
36391,New York,Los Angeles,1
31520,Chicago,Miami,1
3265,Москва,Санкт-Петербург,1
4249,Chicago,Miami,1
33618,Москва (SVO),Париж (CDG),1
43230,New York,Los Angeles,1
4988,Москва,Санкт-Петербург,1
38263,Frankfurt,Hamburg,2
1512,New York,Los Angeles,1
45266,Сингапур (SIN),Бали (DPS),1
36249,Лондон (LHR),Нью-Йорк (JFK),2
1077,Новосибирск,Горно-Алтайск,1
48904,Мюнхен,Вена,1
12149,Мюнхен,Вена,1
49329,Rome,Milan,1
43456,Chicago,Miami,1
36119,Chicago,Miami,2
10529,Париж (CDG),Рим (FCO),1
743,Лондон (LHR),Нью-Йорк (JFK),1
611,Мюнхен,Вена,2
44261,Сингапур (SIN),Бали (DPS),2
11356,Frankfurt,Hamburg,1
19167,Токио (HND),Сеул (ICN),2
16833,Стамбул (IST),Афины (ATH),2
4862,Сингапур (SIN),Бали (DPS),1
36911,Сингапур (SIN),Бали (DPS),2
26735,Краснодар,Сочи,2
29828,Rome,Milan,1
38230,Chicago,Miami,1
30974,Frankfurt,Hamburg,1
46463,Москва (SVO),Париж (CDG),1
29088,Екатеринбург,Казань,1
44744,Новосибирск,Горно-Алтайск,2
34047,Мюнхен,Вена,1
46369,Токио (HND),Сеул (ICN),1
9739,Мюнхен,Вена,1
39143,Лондон (LHR),Нью-Йорк (JFK),2
28664,Краснодар,Сочи,2
1223,Сингапур (SIN),Бали (DPS),2
44146,Сингапур (SIN),Бали (DPS),1
28208,Мюнхен,Вена,2
43922,Дубай (DXB),Бангкок (BKK),1
48900,Новосибирск,Горно-Алтайск,2
29221,Берлин (BER),Амстердам (AMS),1
1435,Rome,Milan,1
15951,New York,Los Angeles,1
41851,New York,Los Angeles,2
28958,Мадрид (MAD),Барселона,1
9211,Мадрид (MAD),Барселона,2
17695,Мюнхен,Вена,1
25313,Краснодар,Сочи,1
49434,Rome,Milan,1
35178,Chicago,Miami,1
22109,Москва (SVO),Париж (CDG),2
43455,Новосибирск,Горно-Алтайск,1
2871,Москва,Санкт-Петербург,2
13155,Париж (CDG),Рим (FCO),2
25845,Стамбул (IST),Афины (ATH),1
3584,Москва (SVO),Париж (CDG),1
754,Краснодар,Сочи,1
12924,Rome,Milan,1
37627,London,Edinburgh,1
15453,Мюнхен,Вена,1
42288,Rome,Milan,1
2035,Frankfurt,Hamburg,2
2096,Дубай (DXB),Бангкок (BKK),1
40621,Мюнхен,Вена,1
24371,Краснодар,Сочи,2
467,Москва,Санкт-Петербург,2
14130,Rome,Milan,1
11358,Paris,Lyon,1
47133,Москва (SVO),Париж (CDG),2
21368,Токио (HND),Сеул (ICN),1
38445,Новосибирск,Горно-Алтайск,1
40320,Екатеринбург,Казань,3
13935,Сингапур (SIN),Бали (DPS),1
12105,Paris,Lyon,1
32795,Paris,Lyon,1
9159,Токио (HND),Сеул (ICN),1
4448,Лондон (LHR),Нью-Йорк (JFK),2
43031,Берлин (BER),Амстердам (AMS),2
5194,Берлин (BER),Амстердам (AMS),2
15159,Токио (HND),Сеул (ICN),1
23710,New York,Los Angeles,1
4509,Frankfurt,Hamburg,1
48855,New York,Los Angeles,2
16796,Берлин (BER),Амстердам (AMS),1
3959,Москва,Санкт-Петербург,1
46804,Frankfurt,Hamburg,1
30324,Paris,Lyon,1
34406,Токио (HND),Сеул (ICN),2
33869,Токио (HND),Сеул (ICN),1
10017,Лондон (LHR),Нью-Йорк (JFK),1
42496,Мадрид (MAD),Барселона,1
43107,Москва,Санкт-Петербург,1
11336,Дубай (DXB),Бангкок (BKK),1
6189,Дубай (DXB),Бангкок (BKK),2
26490,Chicago,Miami,1
33064,Сингапур (SIN),Бали (DPS),1
3584,Берлин (BER),Амстердам (AMS),2
41252,Москва (SVO),Париж (CDG),1
38628,Берлин (BER),Амстердам (AMS),1
41547,Париж (CDG),Рим (FCO),1
22458,London,Edinburgh,2
20521,Токио (HND),Сеул (ICN),2
3087,New York,Los Angeles,1
5299,Стамбул (IST),Афины (ATH),2
43320,Сингапур (SIN),Бали (DPS),2
14925,Chicago,Miami,1
10529,Сингапур (SIN),Бали (DPS),2
44505,Frankfurt,Hamburg,1
36607,Сингапур (SIN),Бали (DPS),1
3756,Rome,Milan,1
30469,New York,Los Angeles,1
13113,Токио (HND),Сеул (ICN),2
27466,Paris,Lyon,1
31923,London,Edinburgh,1
17939,Краснодар,Сочи,1
19902,Краснодар,Сочи,1
2645,Дубай (DXB),Бангкок (BKK),1
44562,Екатеринбург,Казань,1
15022,Rome,Milan,3
34459,Мюнхен,Вена,1
39607,Москва,Санкт-Петербург,1
29271,Frankfurt,Hamburg,1
39343,Париж (CDG),Рим (FCO),2
33988,Chicago,Miami,2
49549,Москва (SVO),Париж (CDG),2
37888,Дубай (DXB),Бангкок (BKK),1
25621,Paris,Lyon,1
4516,New York,Los Angeles,2
41787,Берлин (BER),Амстердам (AMS),2
35448,Мюнхен,Вена,2
15171,Сингапур (SIN),Бали (DPS),2
35744,Новосибирск,Горно-Алтайск,1
41423,Новосибирск,Горно-Алтайск,1
13897,Chicago,Miami,1
16065,Стамбул (IST),Афины (ATH),2
27421,Paris,Lyon,2
7687,Берлин (BER),Амстердам (AMS),2
19506,New York,Los Angeles,3
11427,Paris,Lyon,2
30331,Мюнхен,Вена,2
38822,Новосибирск,Горно-Алтайск,1
11475,Лондон (LHR),Нью-Йорк (JFK),1
45748,Краснодар,Сочи,1
9748,Мадрид (MAD),Барселона,1
22041,Краснодар,Сочи,1
21191,Краснодар,Сочи,1
34722,Лондон (LHR),Нью-Йорк (JFK),1
29319,Мюнхен,Вена,2
14037,Rome,Milan,1
44280,Дубай (DXB),Бангкок (BKK),2
12771,New York,Los Angeles,2
6252,London,Edinburgh,3
45930,London,Edinburgh,1
24748,Paris,Lyon,1
31881,London,Edinburgh,1
19327,Токио (HND),Сеул (ICN),1
41472,Дубай (DXB),Бангкок (BKK),1
45994,Москва,Санкт-Петербург,1
34415,Новосибирск,Горно-Алтайск,1
19933,Мюнхен,Вена,1
38183,Екатеринбург,Казань,1
29541,Берлин (BER),Амстердам (AMS),1
19327,Мюнхен,Вена,2
40764,Мюнхен,Вена,2
27937,Мюнхен,Вена,1
17741,Мадрид (MAD),Барселона,1
12335,Мюнхен,Вена,2
32013,Дубай (DXB),Бангкок (BKK),1
20984,Стамбул (IST),Афины (ATH),2
31927,Стамбул (IST),Афины (ATH),1
34257,Chicago,Miami,1
45471,Париж (CDG),Рим (FCO),3
38936,London,Edinburgh,1
14752,Paris,Lyon,1
33924,Стамбул (IST),Афины (ATH),2
12673,Дубай (DXB),Бангкок (BKK),1
30034,Rome,Milan,1
20810,Мадрид (MAD),Барселона,1
47111,Новосибирск,Горно-Алтайск,2
26370,Сингапур (SIN),Бали (DPS),1
27925,Frankfurt,Hamburg,1
47717,Frankfurt,Hamburg,2
11920,Frankfurt,Hamburg,2
19926,Париж (CDG),Рим (FCO),1
15945,Мюнхен,Вена,2
10264,Rome,Milan,1
24127,Rome,Milan,3
5118,Chicago,Miami,1
6043,Стамбул (IST),Афины (ATH),1
2249,Екатеринбург,Казань,1
40529,Париж (CDG),Рим (FCO),2
12599,London,Edinburgh,3
33040,Стамбул (IST),Афины (ATH),1
30062,Лондон (LHR),Нью-Йорк (JFK),2
18214,Москва (SVO),Париж (CDG),2
24547,Париж (CDG),Рим (FCO),1
11826,Rome,Milan,1
675,Краснодар,Сочи,1
3440,Стамбул (IST),Афины (ATH),1
31981,Chicago,Miami,1
4761,Париж (CDG),Рим (FCO),2
41110,Москва,Санкт-Петербург,1
45890,Стамбул (IST),Афины (ATH),1
13399,Новосибирск,Горно-Алтайск,2
32864,Москва,Санкт-Петербург,1
8888,Берлин (BER),Амстердам (AMS),1
39753,Екатеринбург,Казань,1
5307,Лондон (LHR),Нью-Йорк (JFK),1
35425,London,Edinburgh,1
49477,Париж (CDG),Рим (FCO),1
45528,Москва (SVO),Париж (CDG),1
31570,Мюнхен,Вена,2
44266,Москва,Санкт-Петербург,2
21815,Стамбул (IST),Афины (ATH),1
41487,Берлин (BER),Амстердам (AMS),1
5133,Сингапур (SIN),Бали (DPS),1
13558,Москва (SVO),Париж (CDG),2
2189,Paris,Lyon,2
47290,Новосибирск,Горно-Алтайск,1
26170,Краснодар,Сочи,1
12471,Chicago,Miami,1
47880,London,Edinburgh,1
33501,Chicago,Miami,1
2761,Мадрид (MAD),Барселона,2
27991,Краснодар,Сочи,2
49188,New York,Los Angeles,1
31184,Краснодар,Сочи,2
44874,Москва,Санкт-Петербург,3
39387,Лондон (LHR),Нью-Йорк (JFK),2
31808,Париж (CDG),Рим (FCO),2
48909,Берлин (BER),Амстердам (AMS),1
41952,Москва (SVO),Париж (CDG),1
47049,London,Edinburgh,3
47716,Париж (CDG),Рим (FCO),1
15955,Rome,Milan,2
37764,Rome,Milan,2
17173,New York,Los Angeles,1
15920,Rome,Milan,1
37782,Chicago,Miami,1
41519,London,Edinburgh,1
26236,Дубай (DXB),Бангкок (BKK),1
29094,Париж (CDG),Рим (FCO),2
7308,Новосибирск,Горно-Алтайск,2
36172,Париж (CDG),Рим (FCO),1
47644,Краснодар,Сочи,1
47249,New York,Los Angeles,1
24654,Лондон (LHR),Нью-Йорк (JFK),1
7414,Chicago,Miami,1
21686,Берлин (BER),Амстердам (AMS),1
25855,London,Edinburgh,2
20810,London,Edinburgh,2
37515,Chicago,Miami,1
27080,Москва,Санкт-Петербург,1
48995,Rome,Milan,1
4584,Мадрид (MAD),Барселона,1
40267,Новосибирск,Горно-Алтайск,1
18151,Frankfurt,Hamburg,2
496,Дубай (DXB),Бангкок (BKK),2
41731,Мадрид (MAD),Барселона,1
17532,Frankfurt,Hamburg,1
18750,Париж (CDG),Рим (FCO),1
38924,Екатеринбург,Казань,1
10421,Chicago,Miami,1
41667,Екатеринбург,Казань,3
38964,New York,Los Angeles,1
9460,Frankfurt,Hamburg,1
2766,Frankfurt,Hamburg,5
37545,Берлин (BER),Амстердам (AMS),3
1674,Москва (SVO),Париж (CDG),2
31784,Москва (SVO),Париж (CDG),1
8140,Мюнхен,Вена,1
