trip_id,amount,category
24812,14341.07,Transport
43284,42.95,Visa
2972,172.9,Ski Pass
29552,116.68,Visa
11838,143.21,Food
37553,102.42,Guide Services
14302,629.44,Accommodation
11897,389.48,Ski Pass
30255,428.69,Entertainment
43548,356.83,Medical
49970,217.98,Insurance
36254,13270.27,Transport
3961,168.45,Medical
19985,169.22,Guide Services
5417,167.97,Visa
39576,253.1,Insurance
49430,55.89,Souvenirs
36187,192.89,Guide Services
30533,8888.94,Transport
1577,640.62,Medical
42692,396.75,Transport
29214,363.38,Entertainment
925,194.6,Entertainment
10795,446.15,Guide Services
31411,52.91,Souvenirs
3469,1159.96,Accommodation
31526,942.24,Accommodation
8573,46.51,Museum Tickets
14367,168.23,Insurance
48485,3295.05,Transport
29265,122.53,Food
43608,196.34,Food
13779,514.03,Accommodation
35460,1583.39,Accommodation
11475,66.31,Food
48297,199.25,Guide Services
13240,11.18,Museum Tickets
33777,114.8,Food
11323,452.74,Shopping
30006,141.69,Ski Pass
8506,157.08,Food
49472,858.57,Shopping
11708,1699.08,Accommodation
40301,369.78,Entertainment
22563,155.63,Ski Pass
13057,6899.45,Transport
25557,122.4,Guide Services
43308,225.34,Insurance
22979,48.94,Visa
18618,1517.28,Accommodation
8344,91.4,Visa
44301,283.42,Souvenirs
30560,494.55,Medical
7793,34.02,Insurance
21130,6638.17,Transport
43561,152.98,Visa
11041,496.86,Guide Services
12410,410.77,Entertainment
6122,263.55,Insurance
42107,253.57,Insurance
6325,15.79,Food
16282,154.05,Insurance
49648,547.73,Medical
36607,107.46,Ski Pass
45381,89.1,Museum Tickets
47986,470.35,Guide Services
9460,448.13,Entertainment
12349,31.23,Visa
43187,979.38,Accommodation
1139,281.79,Entertainment
48330,9250.25,Transport
13250,279.14,Medical
31753,10.19,Food
40421,3468.67,Transport
39585,11616.37,Transport
37649,544.61,Medical
33732,50.52,Museum Tickets
30110,40.46,Food
42142,179.43,Souvenirs
16996,362.59,Ski Pass
20480,157.33,Insurance
30682,60.01,Accommodation
1228,3506.89,Transport
47192,366.14,Guide Services
36456,694.97,Medical
42679,480.0,Entertainment
15249,466.61,Guide Services
22045,435.71,Entertainment
46733,597.84,Shopping
33994,8261.11,Transport
28625,184.42,Ski Pass
25377,160.47,Insurance
43780,117.86,Insurance
36677,86.17,Food
15271,1706.53,Accommodation
49513,348.48,Guide Services
48336,36.92,Visa
24359,416.78,Medical
31995,195.62,Insurance
37055,785.09,Medical
22931,103.24,Food
29345,31.93,Museum Tickets
39520,24.87,Food
49030,946.93,Shopping
31276,204.63,Souvenirs
6551,345.51,Entertainment
17187,165.76,Visa
36257,352.97,Guide Services
27974,2909.17,Transport
4447,4054.01,Transport
35254,506.7,Accommodation
44484,63.13,Food
15652,268.86,Souvenirs
32301,66.0,Food
37442,222.69,Ski Pass
25817,594.4,Accommodation
3486,87.95,Insurance
19897,365.72,Medical
23932,13188.06,Transport
42115,22.05,Museum Tickets
24473,170.49,Souvenirs
5312,440.3,Medical
7161,233.25,Entertainment
28672,11.91,Souvenirs
30716,308.71,Shopping
38844,85.4,Museum Tickets
9489,246.07,Entertainment
24524,246.52,Insurance
43409,5978.24,Transport
43025,200.1,Insurance
43303,102.34,Insurance
16971,462.9,Accommodation
12817,872.44,Shopping
12885,360.21,Guide Services
7416,146.31,Visa
3316,7927.48,Transport
42717,136.9,Ski Pass
21864,170.28,Guide Services
18553,6038.15,Transport
34466,692.38,Shopping
16498,443.56,Shopping
45465,104.92,Medical
33269,21.42,Souvenirs
3943,710.06,Medical
4170,359.72,Entertainment
12755,286.18,Shopping
6361,191.78,Visa
13026,14381.29,Transport
7551,616.17,Shopping
27340,579.98,Medical
25280,42.91,Visa
2679,202.71,Medical
5322,221.57,Insurance
6590,677.26,Medical
26613,56.08,Visa
27088,513.18,Medical
4349,9251.89,Transport
41932,427.6,Guide Services
26646,89.35,Visa
29612,724.32,Medical
1588,190.46,Medical
9386,110.99,Food
31636,117.5,Food
30036,2161.82,Transport
44885,254.5,Entertainment
9204,790.34,Medical
29869,451.23,Guide Services
10511,381.86,Shopping
30744,36.96,Museum Tickets
29551,5376.35,Transport
47393,443.57,Medical
27239,170.61,Insurance
3477,148.45,Visa
6564,192.86,Visa
47280,434.88,Accommodation
8039,179.09,Food
36115,757.1,Medical
4264,194.48,Ski Pass
44764,260.41,Ski Pass
32668,423.25,Medical
26611,228.0,Insurance
8903,288.21,Ski Pass
11994,11.31,Food
20437,3952.18,Transport
12959,461.07,Entertainment
36469,311.88,Ski Pass
31145,730.74,Shopping
32565,286.25,Souvenirs
3147,672.49,Medical
4014,143.41,Insurance
1623,408.63,Entertainment
7469,468.2,Entertainment
47606,78.8,Museum Tickets
42191,8090.47,Transport
11038,14.58,Museum Tickets
49018,109.43,Souvenirs
731,398.98,Guide Services
44835,65.48,Insurance
40687,6024.08,Transport
36160,9336.09,Transport
44856,50.24,Medical
27305,7.29,Museum Tickets
48671,597.14,Medical
24035,259.16,Shopping
23596,465.09,Guide Services
34711,63.75,Museum Tickets
16982,175.79,Accommodation
34182,57.63,Food
17314,109.04,Guide Services
1507,353.39,Ski Pass
8060,704.2,Medical
25051,478.57,Medical
16414,368.86,Entertainment
7227,258.28,Shopping
42417,65.42,Museum Tickets
27870,983.14,Shopping
4211,88.95,Museum Tickets
41308,6.07,Museum Tickets
18820,6590.32,Transport
31138,154.86,Visa
43691,341.01,Medical
40265,231.56,Souvenirs
27637,643.38,Shopping
46831,14195.94,Transport
35330,383.51,Medical
31477,95.46,Insurance
27508,253.73,Medical
5170,763.96,Shopping
40815,12169.27,Transport
4128,279.59,Entertainment
49090,177.77,Entertainment
306,226.24,Ski Pass
48034,366.66,Ski Pass
14783,446.48,Medical
14948,125.86,Shopping
5585,10140.61,Transport
27130,45.97,Food
26033,143.72,Ski Pass
20437,153.04,Entertainment
36702,250.81,Ski Pass
824,66.18,Entertainment
38029,195.89,Shopping
30625,72.78,Food
49006,274.2,Ski Pass
8207,280.04,Shopping
35667,285.98,Souvenirs
16843,290.9,Souvenirs
34811,97.7,Souvenirs
30398,10391.71,Transport
2096,88.2,Ski Pass
10610,1025.71,Accommodation
36329,630.72,Shopping
3332,38.86,Insurance
37224,386.73,Guide Services
36985,39.25,Museum Tickets
13880,156.99,Souvenirs
45075,112.49,Visa
48432,167.47,Ski Pass
3592,29.49,Museum Tickets
47865,87.19,Guide Services
18894,12.39,Museum Tickets
21674,71.39,Museum Tickets
44574,810.67,Accommodation
41443,310.89,Ski Pass
40951,1053.34,Accommodation
15143,71.6,Medical
34704,62.39,Visa
27184,383.3,Ski Pass
9613,155.77,Food
21322,168.22,Entertainment
10492,291.8,Shopping
42113,187.54,Visa
34503,7.22,Food
36569,160.97,Medical
21806,14409.3,Transport
35584,340.5,Ski Pass
4025,313.57,Ski Pass
8428,240.2,Guide Services
41471,8.8,Souvenirs
34069,24.03,Museum Tickets
31316,410.34,Accommodation
18846,103.76,Food
10999,70.53,Ski Pass
19721,846.6,Accommodation
27812,103.09,Food
7609,79.54,Souvenirs
42368,57.82,Insurance
5641,251.96,Ski Pass
6223,1168.7,Accommodation
11165,157.41,Insurance
32964,461.11,Entertainment
22099,898.43,Shopping
46708,101.8,Food
28769,60.11,Visa
7001,289.4,Insurance
44088,131.19,Souvenirs
45820,800.99,Shopping
31039,179.53,Insurance
11778,45.16,Souvenirs
2016,341.0,Entertainment
26610,921.49,Shopping
24408,118.04,Entertainment
14145,123.99,Food
48740,37.59,Museum Tickets
23118,94.25,Museum Tickets
1975,671.78,Medical
94,98.19,Visa
15229,143.88,Visa
30411,857.39,Shopping
16781,37.21,Visa
14128,79.13,Souvenirs
16333,38.47,Museum Tickets
14691,143.64,Ski Pass
46420,452.7,Guide Services
26056,122.17,Ski Pass
39828,39.88,Visa
12231,64.32,Guide Services
363,116.05,Food
27748,766.98,Medical
5109,59.74,Food
36557,69.11,Museum Tickets
21425,24.22,Medical
26436,657.28,Medical
37900,157.19,Visa
40081,298.65,Insurance
31743,67.37,Visa
1146,36.64,Museum Tickets
9276,239.02,Souvenirs
12538,54.38,Visa
27890,411.04,Guide Services
45720,150.66,Guide Services
32844,34.04,Shopping
42652,13142.05,Transport
36020,67.4,Museum Tickets
18937,793.51,Shopping
38220,149.3,Visa
26337,145.35,Accommodation
18981,76.35,Museum Tickets
27231,229.67,Entertainment
35745,13166.2,Transport
21334,290.96,Ski Pass
24138,60.34,Visa
47129,92.97,Visa
13831,146.33,Souvenirs
34515,50.81,Visa
10255,107.21,Souvenirs
34738,758.42,Shopping
40847,92.33,Museum Tickets
6776,753.62,Shopping
7778,92.38,Insurance
24874,142.19,Food
41697,181.71,Insurance
40816,269.35,Insurance
34270,1269.9,Accommodation
38265,73.6,Food
27596,343.66,Entertainment
15581,465.14,Entertainment
3755,41.59,Shopping
36283,202.38,Shopping
13237,142.55,Accommodation
42743,2420.45,Transport
27391,181.1,Visa
49357,549.35,Accommodation
24328,8380.17,Transport
22872,132.16,Food
18217,1785.38,Transport
49146,65.27,Visa
36522,244.57,Ski Pass
26647,152.51,Food
12295,8639.05,Transport
13340,137.33,Insurance
48259,454.67,Entertainment
25040,629.59,Medical
47727,95.65,Insurance
22615,68.35,Food
17062,127.26,Ski Pass
37149,283.48,Insurance
50006,399.36,Entertainment
9957,486.21,Entertainment
9336,6.05,Museum Tickets
29764,169.67,Food
41807,29.28,Food
26166,33.98,Souvenirs
47974,73.8,Museum Tickets
32963,140.39,Visa
25986,21.88,Medical
46108,355.32,Ski Pass
3533,58.16,Visa
14298,126.82,Visa
44363,192.05,Insurance
6047,313.5,Medical
44865,356.24,Accommodation
21110,320.67,Entertainment
20467,286.49,Insurance
31900,1176.51,Accommodation
38068,1240.43,Accommodation
18139,60.68,Visa
21038,70.51,Museum Tickets
27612,492.94,Entertainment
1936,133.94,Food
36907,8081.28,Transport
49913,2752.12,Transport
1925,316.47,Ski Pass
9847,122.01,Insurance
7355,314.49,Guide Services
16397,64.51,Food
38820,408.67,Shopping
14111,86.12,Visa
44099,15.25,Souvenirs
29828,182.01,Insurance
44470,3448.24,Transport
16383,146.63,Visa
27681,184.73,Ski Pass
34697,2854.11,Transport
34785,54.36,Museum Tickets
14657,95.09,Museum Tickets
46662,391.14,Ski Pass
25749,296.93,Souvenirs
20386,91.21,Ski Pass
3565,183.46,Guide Services
29518,296.08,Souvenirs
17401,33.91,Museum Tickets
23409,147.48,Food
49383,277.61,Guide Services
42521,144.4,Souvenirs
40086,7124.88,Transport
1446,1718.34,Accommodation
18435,166.23,Visa
30294,254.09,Shopping
48182,375.63,Ski Pass
28572,118.97,Insurance
28041,12.78,Museum Tickets
44497,1887.09,Accommodation
33649,53.05,Souvenirs
42826,352.7,Entertainment
43967,51.09,Souvenirs
35595,192.76,Transport
19232,38.14,Museum Tickets
20586,97.73,Museum Tickets
49049,73.47,Museum Tickets
19983,388.52,Guide Services
17482,118.55,Insurance
31202,342.58,Entertainment
33593,13628.33,Transport
44169,121.2,Visa
2197,323.47,Guide Services
13975,539.03,Medical
34992,195.02,Visa
31054,39.06,Entertainment
39154,82.07,Medical
29966,558.06,Accommodation
46621,992.96,Accommodation
3764,26.57,Museum Tickets
3198,405.41,Guide Services
20100,76.5,Visa
34460,319.89,Guide Services
2179,50.99,Visa
40533,40.22,Food
49698,296.52,Insurance
47635,486.63,Medical
36582,7320.56,Transport
29975,421.29,Medical
40359,3880.18,Transport
9898,5994.71,Transport
40050,122.12,Souvenirs
259,273.5,Ski Pass
5701,390.9,Ski Pass
7008,827.51,Shopping
29876,48.65,Museum Tickets
45374,305.33,Medical
47585,120.11,Entertainment
7059,180.15,Food
49713,189.52,Visa
29114,97.19,Entertainment
6543,22.43,Food
29142,57.19,Food
16259,97.57,Food
29521,173.22,Ski Pass
17952,258.96,Guide Services
11417,190.68,Guide Services
31857,197.62,Insurance
12471,724.71,Shopping
38150,1700.39,Accommodation
7242,589.11,Medical
42603,245.68,Insurance
6108,694.81,Medical
43304,110.0,Food
36649,1376.54,Accommodation
18775,211.16,Ski Pass
28379,226.16,Guide Services
46964,1140.93,Accommodation
14765,1218.55,Accommodation
2333,174.84,Souvenirs
22008,19.07,Museum Tickets
46395,50.2,Visa
10501,87.2,Museum Tickets
38145,48.43,Museum Tickets
16579,744.17,Medical
20262,238.12,Souvenirs
25742,140.59,Ski Pass
13414,14240.23,Transport
31575,834.02,Shopping
6009,193.59,Insurance
12758,168.69,Souvenirs
28455,295.34,Insurance
11672,134.65,Ski Pass
14710,276.56,Ski Pass
28743,239.99,Entertainment
3345,418.37,Shopping
11928,107.25,Visa
29084,348.09,Guide Services
36436,1438.69,Transport
42423,554.95,Medical
19253,88.52,Entertainment
34423,802.47,Shopping
17072,72.1,Museum Tickets
16847,14858.26,Transport
1485,11071.55,Transport
1184,689.96,Shopping
39061,953.26,Shopping
30783,177.03,Entertainment
48241,752.81,Medical
41365,58.7,Insurance
5732,3358.95,Transport
41142,43.76,Medical
27264,4164.43,Transport
8972,92.74,Souvenirs
17446,1454.85,Transport
41079,625.16,Shopping
35798,761.86,Shopping
2272,262.12,Insurance
11890,299.18,Souvenirs
15206,30.44,Food
26129,379.87,Guide Services
37648,13942.24,Transport
4610,41.19,Insurance
36778,278.18,Insurance
23793,278.74,Souvenirs
45839,9659.64,Transport
7238,173.9,Souvenirs
3450,64.05,Insurance
48339,325.77,Ski Pass
1844,136.25,Shopping
3374,6.29,Food
9094,766.48,Shopping
8801,183.84,Insurance
35897,1694.43,Accommodation
48189,58.59,Souvenirs
6661,52.29,Accommodation
28085,165.95,Shopping
38441,421.67,Shopping
49006,308.21,Ski Pass
47994,41.95,Museum Tickets
70,1177.65,Accommodation
14082,111.83,Ski Pass
3541,1817.32,Accommodation
11419,345.94,Guide Services
34094,958.76,Accommodation
355,54.16,Museum Tickets
7240,84.09,Insurance
39174,19.15,Museum Tickets
34057,74.12,Food
25834,458.2,Medical
49479,31.98,Museum Tickets
39951,182.61,Entertainment
20824,71.85,Museum Tickets
23724,988.06,Shopping
10226,285.08,Guide Services
4893,712.94,Medical
46396,479.63,Entertainment
38787,123.03,Food
13146,287.51,Ski Pass
4077,33.31,Ski Pass
11594,144.85,Visa
48719,54.77,Museum Tickets
47120,199.12,Souvenirs
43986,163.96,Ski Pass
20578,264.18,Medical
7367,26.0,Souvenirs
45523,223.24,Souvenirs
20407,467.76,Entertainment
32807,1904.16,Accommodation
28663,80.49,Souvenirs
12686,145.89,Food
15455,745.86,Medical
49030,73.16,Medical
26946,188.53,Visa
4138,192.91,Guide Services
31052,285.6,Insurance
49936,275.83,Insurance
21262,420.51,Guide Services
5417,738.82,Shopping
35116,467.51,Guide Services
422,18.27,Entertainment
5338,347.9,Guide Services
10949,324.91,Ski Pass
32962,17.4,Museum Tickets
20633,208.9,Guide Services
43496,39.75,Museum Tickets
13269,38.67,Entertainment
6690,1144.14,Accommodation
11790,67.89,Insurance
49319,61.83,Souvenirs
49688,345.12,Shopping
42167,10779.34,Transport
13728,449.39,Entertainment
33343,296.59,Shopping
21150,23.16,Museum Tickets
15881,10.92,Souvenirs
16172,91.41,Food
9424,3446.54,Transport
45869,250.96,Entertainment
41662,23.48,Museum Tickets
24965,218.33,Ski Pass
3776,207.28,Guide Services
31016,541.29,Shopping
26244,195.3,Ski Pass
3379,30.1,Museum Tickets
28996,438.11,Shopping
47959,122.48,Food
38134,73.95,Entertainment
43251,132.33,Medical
2418,238.93,Insurance
39567,72.78,Museum Tickets
37627,236.54,Transport
31663,55.49,Museum Tickets
40558,311.95,Guide Services
28361,1747.31,Accommodation
32093,1005.69,Accommodation
45654,190.31,Shopping
49526,10091.59,Transport
28978,320.55,Ski Pass
23605,10601.03,Transport
41792,290.8,Insurance
22285,586.14,Shopping
18596,165.47,Food
47910,9497.03,Transport
45745,22.14,Food
43754,443.19,Entertainment
20895,1057.8,Accommodation
9531,45.61,Museum Tickets
17157,12254.49,Transport
39850,3019.18,Transport
5934,191.19,Guide Services
46561,65.34,Museum Tickets
36825,13900.97,Transport
42137,441.64,Accommodation
41079,352.18,Shopping
5110,113.32,Ski Pass
27430,378.45,Ski Pass
21352,443.5,Entertainment
42857,75.85,Museum Tickets
5066,12.61,Food
41764,19.06,Souvenirs
38351,60.37,Food
37072,541.76,Medical
11111,146.08,Entertainment
49070,114.08,Guide Services
40145,342.06,Ski Pass
37794,42.38,Museum Tickets
5614,92.39,Entertainment
5332,128.1,Entertainment
15216,41.89,Souvenirs
46008,271.96,Entertainment
11437,231.79,Souvenirs
19101,155.94,Visa
17449,7091.48,Transport
42648,494.83,Medical
39447,471.85,Guide Services
1756,63.97,Museum Tickets
10696,152.8,Entertainment
22009,163.33,Visa
35004,81.6,Shopping
9700,446.11,Shopping
32597,61.06,Medical
7939,13289.13,Transport
5186,161.71,Ski Pass
23644,131.67,Visa
37073,269.4,Entertainment
22685,61.16,Museum Tickets
849,96.76,Visa
17980,46.26,Museum Tickets
11196,218.52,Insurance
1442,96.79,Visa
10513,33.46,Souvenirs
44260,69.01,Museum Tickets
26143,252.65,Guide Services
26021,126.37,Visa
28500,1603.3,Accommodation
1155,39.96,Museum Tickets
37787,197.47,Guide Services
21393,937.69,Accommodation
26919,79.01,Guide Services
41821,14.5,Food
41104,134.4,Entertainment
28047,167.98,Ski Pass
48383,206.51,Souvenirs
6425,282.18,Souvenirs
3085,277.63,Souvenirs
8179,10463.47,Transport
35494,7161.16,Transport
28545,120.15,Visa
5264,214.58,Insurance
28692,195.16,Entertainment
5347,135.73,Visa
603,7252.66,Transport
47061,22.88,Museum Tickets
7050,131.31,Ski Pass
39431,87.64,Shopping
45573,8513.53,Transport
40212,187.15,Insurance
43393,47.49,Souvenirs
28898,3507.18,Transport
9687,939.94,Accommodation
43046,18.38,Museum Tickets
43066,94.13,Guide Services
46252,189.32,Souvenirs
49699,149.75,Visa
24833,194.62,Food
40724,182.24,Guide Services
33143,95.94,Guide Services
45865,19.95,Museum Tickets
33406,1689.42,Accommodation
12271,81.13,Souvenirs
27895,334.62,Guide Services
16281,1346.87,Accommodation
16187,1886.76,Accommodation
25789,346.19,Ski Pass
48956,574.9,Shopping
38058,137.96,Ski Pass
41912,116.34,Shopping
31164,253.4,Guide Services
32278,1377.09,Accommodation
1835,178.85,Food
49319,174.47,Medical
36664,396.34,Medical
47465,424.3,Guide Services
13800,46.57,Food
14052,778.57,Medical
5600,142.19,Food
7313,311.89,Entertainment
25247,268.44,Guide Services
27775,541.83,Shopping
9345,370.64,Guide Services
26436,53.12,Entertainment
11828,3519.4,Transport
9824,495.69,Entertainment
12478,269.21,Guide Services
49257,321.9,Transport
4251,142.05,Food
45090,8754.77,Transport
7227,1623.94,Accommodation
11967,89.75,Ski Pass
48583,257.21,Guide Services
10436,73.56,Food
37131,363.97,Shopping
22191,75.18,Museum Tickets
15124,127.5,Ski Pass
10666,28.02,Souvenirs
30716,57.66,Food
28174,472.36,Entertainment
44830,52.04,Museum Tickets
19780,2572.07,Transport
23332,53.16,Museum Tickets
46448,55.62,Insurance
42948,119.34,Visa
12356,150.29,Insurance
40798,129.88,Visa
19825,8828.74,Transport
36225,74.13,Museum Tickets
23119,644.24,Medical
33500,137.68,Food
376,39.95,Food
35861,88.53,Insurance
16780,464.03,Guide Services
41821,282.99,Insurance
39327,198.79,Souvenirs
35555,307.27,Entertainment
30316,348.15,Guide Services
21220,12.26,Souvenirs
11895,368.41,Entertainment
3287,130.98,Ski Pass
49324,77.33,Souvenirs
43753,34.02,Museum Tickets
18793,95.58,Museum Tickets
37960,58.51,Visa
16541,102.01,Ski Pass
25100,223.42,Insurance
18894,67.6,Entertainment
22123,11829.19,Transport
7368,445.04,Shopping
43601,379.94,Guide Services
38161,29.36,Museum Tickets
2161,45.02,Museum Tickets
37636,547.34,Medical
11147,23.91,Museum Tickets
17846,72.76,Museum Tickets
41343,165.39,Food
27382,1842.0,Accommodation
44647,186.99,Visa
24526,579.44,Medical
12527,111.15,Shopping
13630,327.15,Ski Pass
34531,331.55,Ski Pass
37224,245.91,Ski Pass
35106,4843.15,Transport
25427,1512.53,Accommodation
38670,244.97,Souvenirs
29366,212.83,Insurance
29510,25.52,Insurance
9250,198.85,Visa
39956,152.69,Medical
20969,180.52,Food
17970,12.62,Museum Tickets
21755,145.51,Ski Pass
3465,149.53,Souvenirs
48882,150.79,Visa
18629,143.5,Visa
11436,54.41,Food
39131,85.06,Souvenirs
4775,796.85,Accommodation
48639,1634.64,Accommodation
42647,29.87,Museum Tickets
1328,33.24,Museum Tickets
52,249.74,Insurance
145,413.23,Shopping
19543,188.75,Entertainment
26247,278.45,Medical
25870,1418.77,Accommodation
43829,721.68,Medical
23692,226.04,Medical
25811,155.04,Insurance
34349,417.72,Guide Services
29634,122.53,Shopping
40567,767.52,Shopping
32707,97.76,Insurance
16005,23.14,Entertainment
8401,69.64,Museum Tickets
19436,7737.77,Transport
37946,340.03,Ski Pass
38969,207.02,Medical
24960,652.95,Shopping
24171,6768.93,Transport
38356,396.82,Entertainment
39361,3051.09,Transport
14902,484.71,Entertainment
6166,97.52,Ski Pass
10827,204.1,Insurance
29096,337.94,Ski Pass
2555,40.98,Visa
17019,31.44,Food
10058,278.36,Ski Pass
16238,14448.19,Transport
42392,347.89,Medical
38273,248.09,Insurance
31374,48.04,Visa
46347,277.61,Ski Pass
29364,739.81,Shopping
7113,707.59,Medical
36793,320.79,Ski Pass
12433,870.58,Accommodation
43776,102.3,Food
6252,470.83,Guide Services
47678,89.94,Souvenirs
22260,496.55,Medical
27437,113.4,Souvenirs
5893,133.82,Souvenirs
23339,11775.23,Transport
47011,14054.19,Transport
26600,286.88,Insurance
45756,11529.76,Transport
32780,124.4,Food
42733,563.95,Shopping
33224,182.74,Insurance
2701,222.29,Entertainment
25214,762.88,Medical
20656,439.35,Entertainment
1899,114.06,Entertainment
24737,360.53,Guide Services
19201,32.47,Food
7160,176.04,Visa
47447,140.04,Insurance
43730,358.04,Ski Pass
46889,362.75,Shopping
1405,267.75,Guide Services
32422,312.16,Medical
49305,135.67,Food
30312,216.65,Ski Pass
18549,184.19,Insurance
43237,391.52,Medical
36031,181.72,Food
15520,66.07,Museum Tickets
16306,59.6,Insurance
11059,341.0,Ski Pass
46416,241.11,Entertainment
9829,62.89,Museum Tickets
46146,101.47,Guide Services
3498,110.49,Ski Pass
41319,81.1,Shopping
8774,38.69,Museum Tickets
7468,45.51,Shopping
1548,214.12,Ski Pass
44830,297.27,Souvenirs
27502,97.87,Guide Services
8466,179.89,Insurance
33627,63.82,Entertainment
33253,169.66,Insurance
41311,93.37,Souvenirs
8887,22.19,Museum Tickets
21864,67.53,Museum Tickets
33393,111.94,Food
36755,7.3,Museum Tickets
41696,4445.09,Transport
14069,1819.39,Accommodation
46608,73.18,Museum Tickets
29535,29.96,Museum Tickets
15346,799.92,Transport
22677,71.24,Shopping
21972,46.99,Museum Tickets
25823,384.62,Medical
36422,97.76,Ski Pass
48221,272.74,Medical
37617,172.01,Food
24710,488.81,Guide Services
31766,8111.95,Transport
48464,316.6,Medical
28205,57.33,Museum Tickets
15794,151.64,Insurance
11948,136.75,Ski Pass
34165,46.14,Insurance
16493,764.9,Medical
23858,1647.23,Accommodation
49740,280.34,Entertainment
28482,34.0,Food
23347,429.69,Entertainment
32998,187.47,Guide Services
35947,1923.7,Transport
43043,99.72,Visa
13528,256.91,Souvenirs
20293,431.01,Shopping
44390,51.77,Souvenirs
10272,9801.6,Transport
27353,157.71,Ski Pass
47134,40.57,Visa
28923,108.98,Food
35043,215.31,Medical
6527,124.91,Ski Pass
24866,4218.96,Transport
30904,13136.76,Transport
1428,9839.16,Transport
1460,259.67,Medical
20587,866.99,Accommodation
29798,136.18,Food
42425,156.81,Visa
15012,81.35,Shopping
21231,224.1,Souvenirs
30359,140.7,Medical
48878,20.66,Food
37231,628.43,Medical
42290,19.88,Souvenirs
32536,153.28,Entertainment
17357,149.27,Food
4502,297.41,Shopping
9179,59.73,Food
9249,287.42,Insurance
6909,165.59,Food
20224,362.15,Ski Pass
14806,7369.82,Transport
34707,161.2,Food
29403,459.4,Guide Services
27897,30.32,Souvenirs
6815,172.81,Visa
37668,244.86,Accommodation
27256,866.69,Accommodation
20194,671.23,Medical
26748,12489.04,Transport
27661,35.89,Visa
43978,117.04,Food
40179,152.61,Visa
30387,654.3,Medical
49481,109.18,Visa
13224,658.61,Medical
15993,556.54,Medical
46305,156.52,Insurance
18668,112.73,Visa
27099,81.17,Museum Tickets
22916,242.05,Insurance
38752,114.16,Visa
23727,173.39,Guide Services
26916,1825.32,Accommodation
21650,215.59,Souvenirs
46339,114.54,Ski Pass
28465,46.49,Food
44942,114.55,Visa
20899,248.66,Guide Services
41954,45.98,Museum Tickets
39146,263.73,Shopping
18396,205.56,Insurance
38779,505.3,Shopping
15225,351.41,Ski Pass
29037,190.14,Guide Services
9071,293.55,Souvenirs
46864,175.81,Visa
48320,73.64,Ski Pass
31835,961.21,Shopping
33054,6510.25,Transport
19568,226.25,Souvenirs
5670,9935.62,Transport
16704,85.59,Souvenirs
42661,209.14,Medical
8723,35.69,Shopping
44432,15.79,Entertainment
3453,14.58,Museum Tickets
6247,64.31,Insurance
33965,101.6,Entertainment
40183,817.59,Accommodation
33494,176.98,Visa
8118,357.62,Ski Pass
14014,69.33,Souvenirs
18992,151.59,Shopping
5373,70.28,Medical
5559,116.62,Shopping
28353,1747.67,Accommodation
45104,81.07,Museum Tickets
40567,127.99,Souvenirs
4510,87.91,Insurance
48685,128.69,Guide Services
37793,272.27,Insurance
4601,856.1,Shopping
48505,115.89,Visa
46806,165.87,Food
10371,307.54,Medical
43840,99.53,Souvenirs
30143,1547.96,Accommodation
579,1540.93,Accommodation
16764,14044.24,Transport
40429,497.47,Accommodation
47035,794.76,Shopping
43213,185.03,Souvenirs
48952,237.25,Insurance
18717,263.95,Entertainment
18301,221.09,Ski Pass
32239,137.62,Visa
42589,191.33,Ski Pass
34420,37.63,Entertainment
36381,161.41,Visa
9740,36.7,Souvenirs
43657,131.18,Food
38121,411.95,Shopping
37117,8.85,Food
22119,193.24,Food
2452,95.5,Museum Tickets
23552,73.96,Museum Tickets
43587,728.68,Shopping
12773,115.43,Visa
23928,156.91,Entertainment
2580,134.0,Food
3524,306.5,Ski Pass
36319,6925.08,Transport
16259,492.21,Guide Services
15306,17.95,Food
34542,195.24,Food
22196,88.82,Food
49975,497.19,Shopping
13970,475.4,Shopping
811,615.1,Medical
12766,67.15,Visa
1922,36.74,Insurance
32358,168.28,Food
39882,57.74,Food
32042,103.86,Ski Pass
43167,823.43,Accommodation
43167,462.9,Entertainment
47653,482.45,Guide Services
44543,382.7,Ski Pass
5678,195.94,Food
30218,225.52,Insurance
44899,166.48,Medical
2103,136.09,Insurance
33783,1225.58,Accommodation
29716,89.09,Visa
26577,5625.54,Transport
31778,123.08,Insurance
20805,403.59,Entertainment
14405,383.88,Guide Services
4676,199.76,Food
1746,1446.77,Accommodation
34166,140.86,Guide Services
30308,743.86,Medical
21059,303.96,Guide Services
9056,108.88,Visa
34938,7.39,Food
33318,61.05,Visa
35421,288.67,Insurance
2177,33.52,Museum Tickets
45273,810.95,Shopping
47328,65.67,Insurance
28356,1881.77,Accommodation
46145,14403.42,Transport
7500,6201.74,Transport
12398,14.29,Museum Tickets
46476,169.29,Ski Pass
10522,95.7,Insurance
12364,245.4,Entertainment
3251,11601.01,Transport
29260,236.74,Medical
39784,361.2,Guide Services
23422,1355.24,Accommodation
18070,1389.46,Accommodation
47201,24.38,Souvenirs
45532,2779.09,Transport
18004,77.44,Food
48738,260.63,Entertainment
39663,105.3,Insurance
48697,298.54,Accommodation
15094,1738.48,Accommodation
20058,68.77,Ski Pass
2749,489.11,Entertainment
1801,151.5,Souvenirs
